,</s>,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
o i,0.018072289156626505,0.024096385542168676,0.006024096385542169,0.07228915662650602,0.14457831325301204,0.006024096385542169,0.018072289156626505,0.012048192771084338,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.13855421686746988,0.012048192771084338,0.22289156626506024,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.05421686746987952,0.13855421686746988,0.04819277108433735,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.006024096385542169
o j,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.1388888888888889,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
o k,0.2440944881889764,0.031496062992125984,0.023622047244094488,0.007874015748031496,0.007874015748031496,0.36220472440944884,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.047244094488188976,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.03937007874015748,0.007874015748031496,0.015748031496062992,0.007874015748031496,0.031496062992125984,0.007874015748031496,0.047244094488188976,0.007874015748031496
o l,0.06382978723404255,0.06808510638297872,0.006382978723404255,0.002127659574468085,0.08936170212765958,0.14042553191489363,0.00425531914893617,0.002127659574468085,0.002127659574468085,0.15319148936170213,0.002127659574468085,0.014893617021276596,0.1574468085106383,0.010638297872340425,0.00425531914893617,0.12340425531914893,0.002127659574468085,0.002127659574468085,0.00425531914893617,0.01702127659574468,0.01702127659574468,0.031914893617021274,0.036170212765957444,0.00425531914893617,0.002127659574468085,0.03404255319148936,0.002127659574468085
o m,0.1313364055299539,0.10368663594470046,0.07373271889400922,0.004608294930875576,0.002304147465437788,0.20046082949308755,0.018433179723502304,0.002304147465437788,0.002304147465437788,0.12903225806451613,0.002304147465437788,0.002304147465437788,0.0069124423963133645,0.07373271889400922,0.01152073732718894,0.029953917050691243,0.14285714285714285,0.002304147465437788,0.004608294930875576,0.01152073732718894,0.004608294930875576,0.0069124423963133645,0.002304147465437788,0.002304147465437788,0.002304147465437788,0.020737327188940093,0.002304147465437788
o n,0.42362344582593253,0.04085257548845471,0.003552397868561279,0.02664298401420959,0.03907637655417407,0.1127886323268206,0.02486678507992895,0.05772646536412078,0.0053285968028419185,0.06216696269982238,0.004440497335701598,0.007104795737122558,0.007104795737122558,0.0008880994671403197,0.012433392539964476,0.03374777975133215,0.0017761989342806395,0.0026642984014209592,0.0017761989342806395,0.03641207815275311,0.04440497335701599,0.003552397868561279,0.018650088809946713,0.003552397868561279,0.0008880994671403197,0.021314387211367674,0.0017761989342806395
o o,0.049145299145299144,0.002136752136752137,0.008547008547008548,0.010683760683760684,0.18162393162393162,0.004273504273504274,0.03418803418803419,0.014957264957264958,0.008547008547008548,0.008547008547008548,0.002136752136752137,0.12606837606837606,0.07051282051282051,0.09615384615384616,0.09615384615384616,0.002136752136752137,0.038461538461538464,0.002136752136752137,0.0405982905982906,0.038461538461538464,0.13675213675213677,0.002136752136752137,0.008547008547008548,0.002136752136752137,0.002136752136752137,0.002136752136752137,0.008547008547008548
o p,0.15302491103202848,0.05338078291814947,0.0035587188612099642,0.0035587188612099642,0.0035587188612099642,0.1494661921708185,0.0035587188612099642,0.0035587188612099642,0.08540925266903915,0.08896797153024912,0.0035587188612099642,0.010676156583629894,0.028469750889679714,0.0071174377224199285,0.0035587188612099642,0.03914590747330961,0.1387900355871886,0.0035587188612099642,0.021352313167259787,0.0498220640569395,0.03914590747330961,0.05338078291814947,0.0035587188612099642,0.0071174377224199285,0.0035587188612099642,0.03202846975088968,0.0035587188612099642
o q,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.2894736842105263,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421
o r,0.1767109295199183,0.06332992849846783,0.02349336057201226,0.027579162410623085,0.04800817160367722,0.09295199182839632,0.007150153217568948,0.021450459652706845,0.0020429009193054137,0.07048008171603677,0.0010214504596527069,0.05822267620020429,0.011235955056179775,0.05822267620020429,0.05720122574055159,0.02349336057201226,0.010214504596527068,0.0020429009193054137,0.033707865168539325,0.03983656792645557,0.118488253319714,0.006128702757916241,0.0020429009193054137,0.0040858018386108275,0.0010214504596527069,0.03779366700715015,0.0010214504596527069
o s,0.024691358024691357,0.033950617283950615,0.0030864197530864196,0.027777777777777776,0.0030864197530864196,0.19444444444444445,0.0030864197530864196,0.0030864197530864196,0.027777777777777776,0.15123456790123457,0.0030864197530864196,0.006172839506172839,0.006172839506172839,0.021604938271604937,0.0030864197530864196,0.024691358024691357,0.030864197530864196,0.009259259259259259,0.0030864197530864196,0.16358024691358025,0.21604938271604937,0.009259259259259259,0.0030864197530864196,0.0030864197530864196,0.0030864197530864196,0.015432098765432098,0.0030864197530864196
o t,0.21303258145363407,0.042606516290726815,0.012531328320802004,0.017543859649122806,0.002506265664160401,0.11528822055137844,0.005012531328320802,0.002506265664160401,0.14285714285714285,0.13032581453634084,0.002506265664160401,0.002506265664160401,0.022556390977443608,0.005012531328320802,0.005012531328320802,0.07518796992481203,0.005012531328320802,0.002506265664160401,0.022556390977443608,0.03007518796992481,0.10776942355889724,0.012531328320802004,0.002506265664160401,0.005012531328320802,0.002506265664160401,0.007518796992481203,0.002506265664160401
o u,0.008982035928143712,0.0029940119760479044,0.020958083832335328,0.03143712574850299,0.010479041916167664,0.004491017964071856,0.005988023952095809,0.04940119760479042,0.0014970059880239522,0.0029940119760479044,0.0014970059880239522,0.0014970059880239522,0.023952095808383235,0.0014970059880239522,0.1601796407185629,0.0014970059880239522,0.02245508982035928,0.0029940119760479044,0.09431137724550898,0.3712574850299401,0.16467065868263472,0.0014970059880239522,0.005988023952095809,0.0014970059880239522,0.0014970059880239522,0.0014970059880239522,0.0014970059880239522
o v,0.005405405405405406,0.08108108108108109,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.7027027027027027,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.05405405405405406,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.016216216216216217,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.016216216216216217,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.010810810810810811,0.005405405405405406
o w,0.18983050847457628,0.03389830508474576,0.04067796610169491,0.010169491525423728,0.030508474576271188,0.15254237288135594,0.013559322033898305,0.010169491525423728,0.023728813559322035,0.05423728813559322,0.003389830508474576,0.003389830508474576,0.06779661016949153,0.020338983050847456,0.2135593220338983,0.010169491525423728,0.023728813559322035,0.003389830508474576,0.013559322033898305,0.04745762711864407,0.010169491525423728,0.003389830508474576,0.003389830508474576,0.003389830508474576,0.003389830508474576,0.003389830508474576,0.003389830508474576
o x,0.2891566265060241,0.024096385542168676,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.060240963855421686,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.21686746987951808,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.08433734939759036,0.012048192771084338
o y,0.32954545454545453,0.09090909090909091,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.07954545454545454,0.045454545454545456,0.011363636363636364,0.022727272727272728,0.06818181818181818,0.011363636363636364,0.011363636363636364,0.022727272727272728,0.03409090909090909,0.011363636363636364,0.045454545454545456,0.011363636363636364,0.011363636363636364,0.022727272727272728,0.03409090909090909,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364
o z,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.1875,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.08333333333333333
p </s>,0.8957528957528957,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.003861003861003861
p <s>,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
p a,0.017316017316017316,0.0021645021645021645,0.008658008658008658,0.0670995670995671,0.023809523809523808,0.004329004329004329,0.0021645021645021645,0.0367965367965368,0.004329004329004329,0.06060606060606061,0.004329004329004329,0.0021645021645021645,0.08874458874458875,0.012987012987012988,0.12987012987012986,0.0021645021645021645,0.03463203463203463,0.0021645021645021645,0.23376623376623376,0.06926406926406926,0.12121212121212122,0.012987012987012988,0.006493506493506494,0.010822510822510822,0.0021645021645021645,0.032467532467532464,0.004329004329004329
p b,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
p c,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903
p d,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
p e,0.0846286701208981,0.0535405872193437,0.0034542314335060447,0.06735751295336788,0.07944732297063903,0.05008635578583765,0.008635578583765112,0.0034542314335060447,0.0017271157167530224,0.0034542314335060447,0.0017271157167530224,0.0017271157167530224,0.04145077720207254,0.0034542314335060447,0.1157167530224525,0.0034542314335060447,0.010362694300518135,0.0017271157167530224,0.3644214162348877,0.031088082901554404,0.04145077720207254,0.0017271157167530224,0.0017271157167530224,0.010362694300518135,0.0051813471502590676,0.0034542314335060447,0.0034542314335060447
p f,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
